4	88	0.052814
4	88	0.0391169
4	88	0.034251
4	88	0.026371
4	88	0.03039
4	88	0.0329111
4	88	0.03355
4	88	0.0282099
4	88	0.032074
4	88	0.0260389
4	88	0.029588
4	88	0.032567
4	88	0.0290411
4	88	0.031003
4	88	0.032275
4	88	0.0288441
4	88	0.0370431
4	88	0.0329618
4	88	0.0431151
4	88	0.0312541
4	88	0.034107
4	88	0.0293651
4	88	0.043612
4	88	0.0422552
4	88	0.04198
4	88	0.048486
4	88	0.044451
4	88	0.0341549
4	88	0.0339181
4	88	0.0391061
4	88	0.0407531
4	88	0.039191
4	88	0.037884
4	88	0.0375938
4	88	0.0305228
4	88	0.0732481
4	88	0.0569689
4	88	0.050734
4	88	0.0852489
4	88	0.0302579
4	88	0.032037
4	88	0.0178859
4	88	0.015316
4	88	0.0230939
4	88	0.0169189
4	88	0.0176561
4	88	0.016711
4	88	0.017776
4	88	0.021662
4	88	0.0174661
4	88	0.01736
4	88	0.0169599
4	88	0.0236502
4	88	0.016757
4	88	0.0226748
4	500	2.7616
4	500	2.55643
4	1000	9.47055
4	6	0.022567
4	500	1.21647
4	500	1.24429
